Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,KALU,NEM,NHYDY,PICK,RIO,XLB,XME
2023-04-12,38.29584884643555,14.5,2316.0,56.42391586303711,9.3100004196167,14.1899995803833,39.443912506103516,60.45505142211914,46.27253341674805,6.466609954833984,38.607662200927734,59.332008361816406,38.2097053527832,51.128814697265625
2023-04-13,39.551761627197266,14.65999984741211,2365.75,56.70427322387695,9.710000038146973,14.489999771118164,41.35015869140625,59.559486389160156,47.491943359375,6.732478141784668,39.27268981933594,59.73365783691406,38.60274887084961,52.23711395263672
2023-04-14,39.03007507324219,14.5,2379.0,55.69137954711914,9.449999809265137,14.5,41.55234146118164,58.39791488647461,46.09567642211914,6.663866996765137,38.88625717163086,58.60563659667969,38.32335662841797,51.40343475341797
2023-04-17,39.41651153564453,14.720000267028809,2377.75,56.197818756103516,9.649999618530273,14.4399995803833,40.55107498168945,59.408748626708984,45.118289947509766,6.55237340927124,39.04801940917969,59.14400863647461,38.545921325683594,51.70747756958008
2023-04-18,40.720741271972656,14.329999923706055,2428.75,57.2921142578125,9.859999656677246,14.6899995803833,41.359779357910156,59.27574157714844,45.48130798339844,6.706749439239502,39.61419677734375,60.16948318481445,38.70692443847656,52.02132797241211
2023-04-19,39.82227325439453,14.789999961853027,2442.5,56.74045181274414,9.779999732971191,14.760000228881836,40.32963943481445,59.665897369384766,44.92280197143555,6.629561901092529,39.06599426269531,59.14400863647461,38.59800720214844,51.31516647338867
2023-04-20,38.86583709716797,15.100000381469727,2422.25,54.904563903808594,9.369999885559082,14.180000305175781,39.81938552856445,57.493473052978516,44.56907653808594,6.646714210510254,38.56272888183594,57.51180648803711,38.55539321899414,50.53052520751953
2023-04-21,36.866031646728516,15.59000015258789,2386.75,53.13199234008789,8.760000228881836,14.109999656677246,38.182708740234375,56.26097106933594,44.32706069946289,6.526644706726074,37.735931396484375,55.187400817871094,38.21444320678711,49.22607421875
2023-04-24,36.75009536743164,16.040000915527344,2375.25,53.466609954833984,8.84000015258789,14.079999923706055,38.05754852294922,54.73507308959961,44.699398040771484,6.629561901092529,37.57416915893555,55.0848503112793,38.47488784790039,49.68704605102539
2023-04-25,34.537750244140625,15.390000343322754,2329.25,51.63977813720703,8.140000343322754,13.600000381469727,36.343849182128906,51.48579025268555,44.866947174072266,6.295081615447998,36.2171516418457,53.10227584838867,37.64146041870117,48.20603942871094
2023-04-26,34.2479248046875,14.609999656677246,2318.5,52.7792854309082,8.180000305175781,14.119999885559082,35.891361236572266,52.1859130859375,43.889556884765625,6.3894219398498535,36.396888732910156,53.78592300415039,37.19633865356445,47.65679931640625
2023-04-27,35.04011535644531,14.65999984741211,2311.5,53.412353515625,8.399999618530273,14.510000228881836,36.07428741455078,57.706092834472656,44.93210983276367,6.603831768035889,36.972049713134766,54.43539047241211,37.70302200317383,48.539520263671875
2023-04-28,35.880619049072266,15.539999961853027,2359.75,53.394264221191406,8.59000015258789,14.850000381469727,36.497894287109375,58.98965072631836,44.12226867675781,6.337963581085205,37.07090759277344,54.68321228027344,38.14341354370117,48.45124435424805
2023-05-01,36.00620651245117,15.510000228881836,2390.75,53.04155731201172,8.569999694824219,14.300000190734863,36.22832107543945,57.08676528930664,43.68476867675781,6.329387187957764,36.846229553222656,53.98247146606445,38.12447738647461,47.87257385253906
2023-05-02,34.47012710571289,14.34000015258789,2382.75,52.21857833862305,8.279999732971191,14.0,35.236698150634766,55.73139572143555,44.73663330078125,6.1407060623168945,36.30702590942383,53.08518600463867,37.75510787963867,47.76469039916992
2023-05-03,33.8325080871582,14.119999885559082,2330.75,52.63459396362305,8.100000381469727,14.0600004196167,34.976741790771484,55.19284439086914,44.206050872802734,6.123553276062012,36.2620849609375,52.99118423461914,37.33840560913086,47.274288177490234
2023-05-04,33.214202880859375,13.550000190734863,2300.5,52.61650085449219,7.929999828338623,14.470000267028809,33.9080924987793,55.38134002685547,45.99327850341797,6.063518524169922,35.91159439086914,52.53826904296875,37.096893310546875,46.332733154296875
2023-05-05,34.924190521240234,18.6299991607666,2329.5,54.97692108154297,8.289999961853027,14.930000305175781,35.111534118652344,56.56615447998047,45.35099411010742,6.063518524169922,36.98103713989258,54.40975570678711,37.72196578979492,47.53910446166992
2023-05-08,35.57147216796875,17.780000686645508,2314.25,55.04926681518555,8.460000038146973,15.460000038146973,35.19818115234375,56.69181823730469,44.95072937011719,6.226470470428467,37.205711364746094,54.580665588378906,37.598846435546875,47.833343505859375
2023-05-09,35.27198028564453,17.59000015258789,2333.75,54.69655990600586,7.800000190734863,15.100000381469727,35.29445266723633,55.57880401611328,44.82040786743164,6.089247703552246,37.0888786315918,54.55502700805664,37.257896423339844,47.94123458862305
2023-05-10,34.91452407836914,18.389999389648438,2284.75,53.945926666259766,7.599999904632568,15.109999656677246,34.89010238647461,55.255672454833984,44.50392150878906,6.252199649810791,36.657508850097656,53.99101638793945,37.28158187866211,47.78430938720703
