Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,HINDALCO.NS,KALU,NEM,NHYDY,PICK,RIO,S32.AX,XLB,XME
2018-02-02,46.81299591064453,16.629072189331055,2250.0,24.809223175048828,21.020000457763672,13.100000381469727,16.259428024291992,237.025634765625,81.54454040527344,30.850563049316406,4.8229498863220215,24.53434181213379,27.422304153442383,2.786900520324707,25.601869583129883,31.825332641601562
2018-02-05,46.21221923828125,15.359317779541016,2250.0,24.103805541992188,20.90999984741211,12.699999809265137,15.969887733459473,233.94248962402344,79.73191833496094,29.924341201782227,4.850007057189941,24.141902923583984,26.89737892150879,2.7141356468200684,24.623695373535156,31.330310821533203
2018-02-06,47.13722610473633,15.425156593322754,2250.0,24.757356643676758,21.979999542236328,12.949999809265137,16.956130981445312,231.85537719726562,80.9403305053711,29.78976058959961,4.91765022277832,24.968822479248047,27.856374740600586,2.626817464828491,25.428255081176758,32.02334213256836
2018-02-07,45.487464904785156,15.396941184997559,2250.0,24.06749153137207,21.139999389648438,12.949999809265137,16.15990447998047,233.37326049804688,80.33612823486328,29.314769744873047,4.74177885055542,24.35913848876953,27.205270767211914,2.692305564880371,25.199581146240234,31.519330978393555
2018-02-08,43.84724807739258,14.954874992370605,2250.0,23.216825485229492,20.829999923706055,12.25,15.526534080505371,232.6143035888672,78.21756744384766,28.982275009155273,4.613256931304932,23.427108764648438,26.382545471191406,2.699582576751709,24.314573287963867,30.673282623291016
2018-02-09,43.79003143310547,14.644493103027344,2250.0,23.73552703857422,21.190000534057617,12.0,15.897503852844238,231.00160217285156,80.36671447753906,29.101028442382812,4.640314102172852,24.134889602661133,27.114416122436523,2.6631999015808105,24.73802375793457,30.90729522705078
2018-02-12,44.486167907714844,14.766766548156738,2250.0,24.27496910095215,21.639999389648438,12.350000381469727,15.897503852844238,230.76441955566406,80.45086669921875,29.219776153564453,4.789128303527832,24.39417839050293,27.856374740600586,2.735964775085449,25.237699508666992,31.870338439941406
2018-02-13,45.10602569580078,14.051942825317383,2250.0,24.762544631958008,21.760000228881836,12.149999618530273,16.10561752319336,230.76441955566406,81.63630676269531,29.306852340698242,4.782364368438721,24.590402603149414,28.118833541870117,2.699582576751709,25.17418670654297,32.320335388183594
2018-02-14,46.28850555419922,14.418760299682617,2250.0,25.561336517333984,22.75,12.649999618530273,17.29996109008789,230.76441955566406,82.72998046875,30.87432098388672,4.9379425048828125,25.368267059326172,29.294878005981445,2.692305564880371,25.5129451751709,33.580413818359375
2018-02-15,45.36349868774414,14.672710418701172,2250.0,25.88810920715332,22.270000457763672,12.699999809265137,17.29996109008789,238.59095764160156,82.94412994384766,31.198894500732422,4.97176456451416,25.788732528686523,29.728944778442383,2.5467755794525146,25.703500747680664,33.55340576171875
2018-02-16,45.163238525390625,15.124177932739258,2250.0,25.255300521850586,24.1200008392334,12.800000190734863,16.94708251953125,234.9385986328125,83.173583984375,30.961400985717773,5.134108066558838,25.70464324951172,29.183826446533203,2.4157984256744385,25.610336303710938,34.39044189453125
2018-02-19,45.163238525390625,15.124177932739258,2250.0,25.255300521850586,24.1200008392334,12.800000190734863,16.94708251953125,234.84373474121094,83.173583984375,30.961400985717773,5.134108066558838,25.70464324951172,29.183826446533203,2.386692523956299,25.610336303710938,34.39044189453125
2018-02-20,45.84031295776367,14.484600067138672,2250.0,24.145294189453125,23.3799991607666,12.649999618530273,16.675640106201172,236.02957153320312,80.87147521972656,30.39141082763672,4.883828163146973,25.158031463623047,28.401493072509766,2.335757255554199,25.49600601196289,33.69740295410156
2018-02-21,45.34442901611328,14.954874992370605,2250.0,24.103805541992188,22.719999313354492,12.199999809265137,16.94708251953125,228.2978515625,82.74528503417969,30.20932960510254,4.809421062469482,25.130002975463867,28.250070571899414,2.2775449752807617,25.407081604003906,33.48139953613281
2018-02-22,45.783084869384766,14.889039039611816,2250.0,24.689924240112305,21.75,12.899999618530273,17.336156845092773,227.58636474609375,79.22713470458984,29.78976058959961,4.87030029296875,25.28417205810547,28.573104858398438,2.2848219871520996,25.576457977294922,33.43638610839844
2018-02-23,44.533851623535156,15.18061351776123,2250.0,25.053010940551758,20.93000030517578,13.050000190734863,17.68902587890625,233.89505004882812,80.32080841064453,30.628908157348633,4.87030029296875,25.57149887084961,28.805286407470703,2.4376282691955566,25.953332901000977,33.62540817260742
2018-02-26,44.51478958129883,15.481589317321777,2250.0,25.343481063842773,20.510000228881836,12.5,17.670928955078125,233.56297302246094,80.45848846435547,31.12764549255371,4.890592575073242,25.928892135620117,29.279733657836914,2.4376282691955566,26.06766128540039,33.95842361450195
2018-02-27,44.07612228393555,15.641487121582031,2255.0,24.78847885131836,19.799999237060547,12.0,17.272817611694336,231.7605438232422,80.04550170898438,30.430986404418945,4.694427967071533,25.424325942993164,28.542818069458008,2.459458112716675,25.707727432250977,33.41839599609375
2018-02-28,42.88410568237305,15.434564590454102,2255.0,24.119359970092773,19.049999237060547,11.600000381469727,16.8294620513916,232.80404663085938,76.76443481445312,30.241004943847656,4.579434871673584,24.758588790893555,27.614105224609375,2.4157984256744385,25.250402450561523,32.45536422729492
2018-03-01,42.97945785522461,15.152395248413086,2255.0,23.714780807495117,20.479999542236328,11.649999618530273,16.77516746520996,228.440185546875,77.86577606201172,30.169755935668945,4.559141635894775,24.39417839050293,27.470592498779297,2.430351734161377,24.992101669311523,33.2653923034668
2018-03-02,43.42765808105469,15.59445571899414,2255.0,23.56435775756836,20.940000534057617,11.75,16.57611656188965,228.440185546875,77.20802307128906,30.027259826660156,4.626784801483154,24.254026412963867,26.865238189697266,2.401245355606079,24.966691970825195,33.43638610839844
2018-03-05,43.532562255859375,15.80138111114502,2255.0,23.70441246032715,19.979999542236328,11.850000381469727,16.458484649658203,217.81504821777344,77.75105285644531,30.30434226989746,4.532085418701172,24.24701690673828,27.267070770263672,2.3939688205718994,25.296979904174805,33.22938537597656
2018-03-06,44.81040573120117,16.027114868164062,2255.0,24.207542419433594,20.450000762939453,12.199999809265137,16.919939041137695,214.2575225830078,79.83899688720703,30.75556755065918,4.640314102172852,24.72354507446289,27.773271560668945,2.495840311050415,25.576457977294922,33.841426849365234
2018-03-07,45.65912628173828,16.09295082092285,2255.0,23.808141708374023,21.25,12.149999618530273,16.395151138305664,212.9293975830078,79.8007583618164,29.953109741210938,4.532085418701172,24.457258224487305,27.454933166503906,2.430351734161377,25.483304977416992,33.91341781616211
2018-03-08,45.26813888549805,15.810786247253418,2255.0,23.75499725341797,19.65999984741211,12.100000381469727,16.168949127197266,211.2692108154297,80.14492797851562,29.92133140563965,4.450913429260254,24.21197509765625,27.089637756347656,2.432948112487793,25.50446891784668,33.22039794921875
2018-03-09,45.64004898071289,16.01770782470703,2255.0,24.063228607177734,20.149999618530273,12.149999618530273,16.675640106201172,208.8975067138672,81.91928100585938,29.9610538482666,4.559141635894775,24.32410430908203,27.173137664794922,2.3955183029174805,25.966041564941406,33.06739044189453
2018-03-12,46.116851806640625,16.31869125366211,2255.0,24.158891677856445,20.809999465942383,11.899999618530273,16.793270111083984,215.9651336669922,81.7892837524414,30.175582885742188,4.498263359069824,24.49229621887207,27.25141143798828,2.425462484359741,25.902515411376953,33.42739486694336
2018-03-13,46.336185455322266,16.139984130859375,2255.0,23.808141708374023,21.579999923706055,11.850000381469727,16.720884323120117,214.54212951660156,82.02637481689453,30.366262435913086,4.369741439819336,24.387176513671875,27.15747833251953,2.3805465698242188,25.796653747558594,33.34639358520508
2018-03-14,44.409881591796875,15.948975563049316,2255.0,23.99945831298828,20.450000762939453,11.550000190734863,16.883745193481445,215.0639190673828,80.45086669921875,30.342422485351562,4.369741439819336,24.478269577026367,27.240970611572266,2.3805465698242188,25.479066848754883,32.725372314453125
2018-03-15,44.75318908691406,15.824823379516602,2255.0,24.026029586791992,20.559999465942383,11.600000381469727,16.657546997070312,213.35629272460938,79.02828979492188,29.643253326416016,4.308862686157227,24.35213279724121,27.449722290039062,2.3955183029174805,25.14453887939453,32.59036636352539
2018-03-16,45.039268493652344,15.595614433288574,2255.0,24.13762664794922,20.829999923706055,11.899999618530273,16.612306594848633,210.32052612304688,80.90972900390625,29.706811904907227,4.254748344421387,24.46426010131836,27.439279556274414,2.530266761779785,25.142839431762695,33.03107833862305
2018-03-19,44.20962905883789,15.127652168273926,2255.0,23.494596481323242,19.950000762939453,11.800000190734863,16.331809997558594,203.53753662109375,80.68030548095703,29.770374298095703,4.15328311920166,23.966707229614258,26.93829345703125,2.552724599838257,24.78152847290039,32.05772399902344
2018-03-20,44.31452178955078,14.72653865814209,2255.0,23.739055633544922,19.809999465942383,11.800000190734863,16.729930877685547,206.14637756347656,79.1583023071289,29.63530921936035,4.0856404304504395,23.882612228393555,26.980043411254883,2.4778645038604736,24.756025314331055,31.79635238647461
2018-03-21,45.72587966918945,14.898444175720215,2255.0,24.350202560424805,20.399999618530273,12.0,17.354248046875,203.67982482910156,80.06078338623047,30.366262435913086,4.112697601318359,24.436229705810547,27.79414939880371,2.462892532348633,25.036571502685547,32.58946228027344
2018-03-22,42.83641815185547,14.72653865814209,2255.0,23.3883113861084,16.760000228881836,11.399999618530273,16.331809997558594,205.67205810546875,77.84283447265625,29.881608963012695,3.963883399963379,23.581279754638672,26.505157470703125,2.530266761779785,24.288454055786133,30.65176010131836
2018-03-23,42.63616180419922,14.411380767822266,2255.0,23.38299560546875,16.670000076293945,10.649999618530273,15.852267265319824,195.52127075195312,76.32848358154297,30.79529571533203,4.031526565551758,23.18183135986328,26.359031677246094,2.3955183029174805,23.8123722076416,30.381380081176758
2018-03-26,43.64699172973633,14.392278671264648,2255.0,23.818771362304688,17.309999465942383,10.850000381469727,16.06037139892578,199.7428741455078,77.30745697021484,31.693105697631836,4.065347671508789,23.588285446166992,26.849580764770508,2.373060941696167,24.301198959350586,30.949174880981445
2018-03-27,42.81734085083008,14.44958209991455,2255.0,23.436140060424805,16.219999313354492,10.649999618530273,15.59891414642334,207.2847900390625,76.07608795166016,31.00981330871582,4.02476167678833,23.33599853515625,26.452964782714844,2.455406427383423,24.05466079711914,30.138044357299805
2018-03-28,42.35961151123047,14.831591606140137,2260.0,23.111967086791992,16.200000762939453,10.300000190734863,15.155560493469238,203.53753662109375,75.7548828125,30.50132942199707,3.977411985397339,22.964590072631836,26.1972599029541,2.425462484359741,23.748607635498047,29.795568466186523
2018-03-29,42.87456512451172,14.85069465637207,2260.0,23.611515045166016,16.540000915527344,10.850000381469727,15.897503852844238,203.53753662109375,77.16981506347656,31.041603088378906,4.02476167678833,23.49017333984375,26.89133071899414,2.4104905128479004,24.203439712524414,30.678800582885742
2018-04-02,42.28331756591797,14.411380767822266,2300.0,23.21293830871582,16.360000610351562,10.449999809265137,15.508437156677246,200.40692138671875,75.68605041503906,31.20049476623535,3.957118272781372,23.13978385925293,26.77652359008789,2.4104905128479004,23.676349639892578,30.309284210205078
2018-04-03,43.24646759033203,14.650138854980469,2300.0,23.457395553588867,16.690000534057617,10.5,15.725590705871582,197.2762908935547,76.3743896484375,30.85092544555664,4.011232852935791,23.385059356689453,26.766088485717773,2.455406427383423,24.01215934753418,30.579647064208984
2018-04-04,44.74364471435547,15.022597312927246,2300.0,23.57431411743164,16.84000015258789,10.550000190734863,15.68940258026123,190.49331665039062,76.53500366210938,30.978036880493164,3.984175443649292,23.385059356689453,26.604312896728516,2.4853506088256836,24.169431686401367,30.741886138916016
2018-04-05,45.40164566040039,15.137199401855469,2300.0,23.638086318969727,17.020000457763672,11.100000381469727,16.3861026763916,203.1580810546875,79.27302551269531,31.20049476623535,4.0721116065979,23.609304428100586,26.886110305786133,2.440433979034424,24.6200008392334,31.426843643188477
2018-04-06,45.821231842041016,15.127652168273926,2300.0,23.191682815551758,16.790000915527344,11.050000190734863,15.680346488952637,203.01577758789062,77.46805572509766,31.21639060974121,3.9503543376922607,23.020648956298828,26.37990951538086,2.447920560836792,24.020658493041992,30.561641693115234
2018-04-09,48.27201843261719,15.022597312927246,2300.0,23.186368942260742,18.81999969482422,11.300000190734863,15.770833015441895,209.988525390625,78.24817657470703,30.652297973632812,4.200634002685547,23.006635665893555,26.57822036743164,2.4778645038604736,24.15242576599121,30.841020584106445
2018-04-10,51.5715446472168,15.146750450134277,2300.0,24.334260940551758,19.920000076293945,11.600000381469727,16.467540740966797,218.1945343017578,81.03974914550781,31.359403610229492,4.187105178833008,23.819538116455078,27.731523513793945,2.60512638092041,24.64976692199707,31.92252540588379
2018-04-11,51.466644287109375,15.318658828735352,2300.0,24.504316329956055,19.1200008392334,11.600000381469727,16.268474578857422,222.17892456054688,80.59613800048828,32.28895950317383,4.302098274230957,23.80552864074707,27.731523513793945,2.5452382564544678,24.466981887817383,31.66115951538086
2018-04-12,51.94344711303711,15.242253303527832,2300.0,24.562774658203125,18.639999389648438,11.75,16.204967498779297,220.66104125976562,80.60381317138672,32.09829330444336,4.362977027893066,23.88962173461914,28.081167221069336,2.5901544094085693,24.726272583007812,31.886478424072266
2018-04-13,52.41072082519531,15.051250457763672,2300.0,24.87101173400879,18.149999618530273,11.800000190734863,16.21403694152832,225.59414672851562,79.90782928466797,33.051719665527344,4.471205711364746,23.931663513183594,28.316001892089844,2.60512638092041,24.700769424438477,32.039695739746094
2018-04-16,52.47746658325195,15.184950828552246,2300.0,24.59466552734375,18.030000686645508,11.75,16.477163314819336,227.15945434570312,81.91928100585938,32.908695220947266,4.552377700805664,23.938676834106445,28.300344467163086,2.687472343444824,25.032318115234375,32.012672424316406
2018-04-17,54.43238067626953,15.490560531616211,2300.0,24.801921844482422,18.229999542236328,11.800000190734863,16.604183197021484,227.11203002929688,82.3858413696289,32.87691116333008,4.606492042541504,24.261035919189453,28.56649398803711,2.709930181503296,25.31711769104004,32.625518798828125
2018-04-18,56.644775390625,15.557415962219238,2300.0,25.577810287475586,18.309999465942383,11.699999809265137,17.40264320373535,230.33750915527344,82.3169937133789,32.646507263183594,4.721485614776611,25.038902282714844,29.667613983154297,2.7773048877716064,25.49989891052246,33.24737548828125
2018-04-19,57.436275482177734,14.755189895629883,2300.0,25.375865936279297,18.309999465942383,11.550000190734863,17.75650405883789,251.16085815429688,82.26344299316406,33.32184600830078,4.640314102172852,25.235116958618164,29.516277313232422,2.904566526412964,25.215105056762695,33.58083724975586
2018-04-20,57.226470947265625,14.430479049682617,2300.0,25.34929656982422,17.649999618530273,11.199999809265137,17.56596565246582,248.6468963623047,80.75675201416016,32.85308074951172,4.620020866394043,24.99684715270996,29.537147521972656,2.9419960975646973,25.07908058166504,33.373565673828125
2018-04-23,49.49265670776367,14.325427055358887,2300.0,25.110153198242188,16.719999313354492,11.100000381469727,17.066925048828125,242.48052978515625,78.08757019042969,32.622676849365234,4.356213092803955,24.758588790893555,28.973539352416992,2.9644546508789062,25.006826400756836,32.55342483520508
2018-04-24,48.46275329589844,14.344528198242188,2300.0,25.28020668029785,16.709999084472656,10.850000381469727,14.589910507202148,224.59805297851562,76.39733123779297,32.61471939086914,4.308862686157227,24.436229705810547,29.057043075561523,2.679986000061035,24.330961227416992,32.256004333496094
2018-04-25,49.54033660888672,14.61193561553955,2300.0,25.110153198242188,17.309999465942383,11.100000381469727,13.94570541381836,220.1392822265625,77.53553009033203,32.19364547729492,4.383270263671875,24.310087203979492,28.822206497192383,2.679986000061035,24.462730407714844,32.39118576049805
2018-04-26,50.48441696166992,14.860244750976562,2300.0,25.195178985595703,17.610000610351562,11.699999809265137,14.181611061096191,221.9892120361328,77.08946228027344,32.392269134521484,4.369741439819336,24.422212600708008,29.057043075561523,2.7398746013641357,24.615755081176758,32.40921401977539
2018-04-27,49.20657730102539,15.366409301757812,2300.0,24.727523803710938,17.309999465942383,11.649999618530273,13.900338172912598,222.89044189453125,77.4739990234375,32.304866790771484,4.2344560623168945,24.197959899902344,28.775236129760742,2.79227614402771,24.55199432373047,31.679197311401367
2018-04-30,48.82512283325195,15.51921272277832,2300.0,24.844432830810547,17.469999313354492,11.350000381469727,13.800532341003418,223.55447387695312,75.78207397460938,31.21639060974121,4.2344560623168945,24.029773712158203,28.676084518432617,2.784790515899658,24.233198165893555,31.516977310180664
2018-05-01,49.57848358154297,15.433259010314941,2300.0,24.605295181274414,16.780000686645508,11.149999618530273,13.56462574005127,223.55447387695312,75.14376831054688,31.160762786865234,4.15328311920166,23.784503936767578,28.472562789916992,2.7623322010040283,24.211938858032227,31.084365844726562
2018-05-02,50.60838317871094,15.929877281188965,2300.0,24.95071792602539,16.479999542236328,11.100000381469727,13.709796905517578,216.34461975097656,76.39733123779297,31.13693618774414,4.207398891448975,24.106861114501953,28.712608337402344,2.79227614402771,24.15667724609375,31.34572410583496
2018-05-03,50.808650970458984,14.688337326049805,2300.0,25.322723388671875,16.399999618530273,11.149999618530273,13.800532341003418,219.66497802734375,77.27405548095703,31.629539489746094,4.227690696716309,24.23300552368164,28.94223403930664,2.904566526412964,24.26719856262207,31.679197311401367
2018-05-04,51.86715316772461,14.946196556091309,2300.0,25.65221405029297,14.760000228881836,11.350000381469727,13.991071701049805,219.4752197265625,77.26634979248047,31.502416610717773,4.383270263671875,24.429222106933594,29.025728225708008,2.81473445892334,24.56899642944336,32.43623733520508
2018-05-07,52.01973342895508,14.745637893676758,2300.0,25.429012298583984,15.0,11.550000190734863,13.84589672088623,225.6416015625,77.22018432617188,31.67719841003418,4.187105178833008,24.35913848876953,28.952667236328125,2.882108211517334,24.56049156188965,32.625518798828125
2018-05-08,51.266380310058594,14.35407829284668,2300.0,25.29083824157715,15.390000343322754,11.350000381469727,13.88219165802002,226.44796752929688,77.2278823852539,31.764598846435547,4.204654216766357,24.254026412963867,28.9161376953125,2.8446784019470215,24.509492874145508,32.526371002197266
2018-05-09,51.0089111328125,14.401830673217773,2300.0,26.119873046875,15.359999656677246,11.350000381469727,14.226978302001953,225.92617797851562,79.74268341064453,31.74871826171875,4.23975133895874,24.66047477722168,29.516277313232422,2.882108211517334,24.86229133605957,32.6435432434082
2018-05-10,51.29498291015625,14.9366455078125,2300.0,26.5078182220459,15.800000190734863,11.399999618530273,14.716938018798828,228.9145050048828,80.54249572753906,32.11418533325195,4.288887023925781,25.115983963012695,29.92854118347168,2.919538736343384,25.04082489013672,33.1212043762207
2018-05-11,51.45709991455078,15.38550853729248,2300.0,26.78947639465332,15.880000114440918,11.399999618530273,14.762306213378906,230.24266052246094,81.3961410522461,32.09035110473633,4.232731819152832,25.319210052490234,29.94941520690918,2.949481964111328,25.032318115234375,33.28343200683594
2018-05-14,49.902713775634766,15.500112533569336,2300.0,27.20399284362793,15.90999984741211,11.350000381469727,14.698790550231934,229.67344665527344,80.55018615722656,32.09035110473633,4.155517578125,25.47338104248047,30.18946647644043,3.0018844604492188,25.130088806152344,33.14824676513672
2018-05-15,48.19573974609375,15.75797176361084,2300.0,26.92764663696289,16.649999618530273,11.75,14.481030464172363,231.3810577392578,80.29638671875,31.391178131103516,4.176576137542725,25.137006759643555,30.017257690429688,2.9644546508789062,25.05357551574707,33.319488525390625
2018-05-16,47.86197280883789,15.853471755981445,2300.0,27.35279655456543,16.940000534057617,12.100000381469727,15.098017692565918,227.44407653808594,81.05776977539062,31.534196853637695,4.4924516677856445,25.627553939819336,30.753076553344727,2.971940040588379,25.351125717163086,33.878265380859375
2018-05-17,48.357852935791016,16.13998031616211,2300.0,27.304967880249023,17.34000015258789,12.350000381469727,15.225046157836914,221.08798217773438,81.91908264160156,31.272005081176758,4.47841215133667,25.70464324951172,30.779163360595703,3.0168561935424805,25.41063117980957,34.20270919799805
2018-05-18,48.4722900390625,16.034929275512695,2300.0,27.002052307128906,17.5,12.449999809265137,15.306709289550781,219.61752319335938,82.0498275756836,31.11309242248535,4.436296463012695,25.25614356994629,30.481708526611328,3.0018844604492188,25.444639205932617,34.085548400878906
2018-05-21,48.03361511230469,15.968076705932617,2300.0,27.36342430114746,17.350000381469727,12.600000381469727,15.143386840820312,216.53431701660156,84.01090240478516,31.279949188232422,4.436296463012695,25.459369659423828,30.87310028076172,2.9120523929595947,25.580663681030273,33.86924743652344
2018-05-22,47.385162353515625,15.824823379516602,2300.0,27.17742347717285,16.760000228881836,12.350000381469727,15.578906059265137,222.89044189453125,83.58024597167969,30.81913185119629,4.4854326248168945,25.452363967895508,30.76873016357422,2.882108211517334,25.368131637573242,33.725040435791016
2018-05-23,46.317108154296875,15.719768524169922,2300.0,27.09770965576172,16.18000030517578,12.25,15.742222785949707,218.1470947265625,83.60330200195312,31.454750061035156,4.3731207847595215,24.99684715270996,30.14250946044922,2.8521645069122314,25.308624267578125,33.544803619384766
2018-05-24,46.87021255493164,15.624263763427734,2300.0,27.039249420166016,16.34000015258789,12.050000190734863,15.76944351196289,222.08407592773438,83.91093444824219,31.756662368774414,4.3380231857299805,24.870712280273438,30.059001922607422,2.8222203254699707,25.219350814819336,33.616886138916016
2018-05-25,45.7067985534668,15.624263763427734,2300.0,26.050790786743164,16.280000686645508,12.100000381469727,15.497241020202637,232.89892578125,83.47256469726562,31.33556365966797,4.267829418182373,24.39417839050293,29.735456466674805,2.807248115539551,25.083332061767578,33.19330978393555
2018-05-28,45.7067985534668,15.624263763427734,2300.0,26.050790786743164,16.280000686645508,12.100000381469727,15.497241020202637,229.24652099609375,83.47256469726562,31.33556365966797,4.267829418182373,24.39417839050293,29.735456466674805,2.7623322010040283,25.083332061767578,33.19330978393555
