Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,KALU,NEM,NHYDY,PICK,RIO,VALE,XLB,XME
2024-07-10,37.696861267089844,13.170000076293945,2400.0,54.73465347290039,17.920000076293945,18.670000076293945,50.38547897338867,84.44764709472656,44.13301467895508,6.0335187911987305,39.68705749511719,60.09975814819336,9.680295944213867,42.7449951171875,60.71516036987305
2024-07-11,38.4025764465332,13.600000381469727,2390.25,54.435508728027344,19.1299991607666,18.8799991607666,50.30734634399414,85.43077850341797,45.79310607910156,6.052764415740967,39.924476623535156,60.625160217285156,9.61277961730957,43.32987594604492,62.381038665771484
2024-07-12,38.17714309692383,13.739999771118164,2388.25,55.40774154663086,18.719999313354492,18.649999618530273,50.08271789550781,87.53752136230469,46.12317657470703,6.235598564147949,40.35183334350586,61.01697540283203,9.722494125366211,43.745582580566406,63.07514572143555
2024-07-15,38.52019500732422,13.819999694824219,2362.0,54.51029968261719,19.299999237060547,19.209999084472656,49.38726043701172,89.30718231201172,45.96784591674805,5.956536293029785,40.076419830322266,60.153194427490234,9.714055061340332,43.634403228759766,63.75934600830078
2024-07-16,37.89289474487305,14.430000305175781,2314.5,53.472625732421875,20.010000228881836,19.530000686645508,49.044429779052734,93.0244140625,46.90953063964844,5.927667617797852,39.753536224365234,59.05788040161133,9.697174072265625,44.48031234741211,64.67162322998047
2024-07-17,36.07960891723633,14.8100004196167,2313.25,53.27631378173828,19.149999618530273,19.1299991607666,47.50658416748047,91.9476318359375,46.860992431640625,5.908421993255615,39.20271682739258,58.5681037902832,9.460865020751953,44.38847732543945,63.34288787841797
2024-07-18,34.94261932373047,14.609999656677246,2292.75,52.4630012512207,17.309999465942383,18.770000457763672,44.979427337646484,89.9251708984375,46.12317657470703,5.812193870544434,38.20555877685547,57.321407318115234,9.232994079589844,43.94860076904297,62.21247482299805
2024-07-19,34.22709655761719,14.819999694824219,2263.5,52.02363204956055,16.110000610351562,18.690000534057617,44.959842681884766,87.02255249023438,45.62805938720703,5.619737148284912,37.89216232299805,56.7960090637207,9.224554061889648,43.55706787109375,61.54810333251953
2024-07-22,33.84484100341797,15.3100004196167,2210.5,52.11711502075195,15.829999923706055,18.510000228881836,45.06758499145508,89.34464263916016,45.90959930419922,5.677474021911621,37.95864486694336,56.98301696777344,9.216114044189453,43.70207595825195,61.54810333251953
2024-07-23,33.227352142333984,16.479999542236328,2211.5,51.48143005371094,15.960000038146973,17.950000762939453,44.342750549316406,91.02066040039062,45.696022033691406,5.369543075561523,37.531288146972656,56.57338333129883,9.089519500732422,43.876094818115234,61.9744873046875
2024-07-24,32.188377380371094,16.190000534057617,2219.0,50.88313293457031,15.520000457763672,17.450000762939453,43.27507400512695,86.88209533691406,46.30763244628906,5.331051826477051,36.99946975708008,56.53776550292969,9.005123138427734,43.31538772583008,60.73499298095703
2024-07-25,32.25698471069336,15.670000076293945,2188.0,51.21967315673828,15.15999984741211,17.079999923706055,43.617897033691406,73.70154571533203,44.36601257324219,5.2636919021606445,37.31285858154297,57.285789489746094,9.030440330505371,43.43621826171875,61.22087860107422
2024-07-26,32.76667404174805,15.199999809265137,2212.0,51.77122497558594,15.420000076293945,16.989999771118164,44.07827377319336,73.41829681396484,45.36594772338867,5.340674877166748,37.920654296875,57.935848236083984,9.165474891662598,44.146793365478516,62.15296936035156
2024-07-29,32.364803314208984,15.4399995803833,2163.5,51.42533493041992,14.9399995803833,17.209999084472656,43.470977783203125,72.20977020263672,45.89989471435547,5.234823703765869,37.483802795410156,57.61526870727539,9.182355880737305,44.2241325378418,61.55801773071289
2024-07-30,31.13960838317871,15.5,2125.0,50.583984375,14.229999542236328,17.219999313354492,42.95182800292969,74.0320053100586,46.02609634399414,5.167463302612305,37.09443664550781,56.57338333129883,9.022001266479492,44.0791130065918,61.310123443603516
2024-07-31,32.3844108581543,16.420000076293945,2189.0,51.91145324707031,15.109999656677246,17.809999465942383,44.479881286621094,74.29637145996094,47.637638092041016,5.3118062019348145,38.177066802978516,58.024906158447266,9.157036781311035,44.53832244873047,62.93632888793945
2024-08-01,30.845556259155273,16.420000076293945,2176.25,50.72420883178711,13.890000343322754,16.690000534057617,42.73634338378906,70.67076873779297,48.10363006591797,5.128972053527832,36.866512298583984,56.53776550292969,8.844768524169922,44.35947036743164,60.37801742553711
